677,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2464.036#2464.278
678,согласен,согласный,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2464.278#2464.52
679,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2469.67#2470.41
680,конечно,конечно,"ADV
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2472.05#2472.53
681,и,и,"CCONJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2472.53#2472.842
682,ваши,ваш,DET,_,Case=Nom|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2472.842#2473.154
683,коллеги,коллега,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2473.154#2473.466
684,тоже,тоже,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2473.466#2473.78
685,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2474.22#2474.461
686,можете,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2474.461#2474.702
687,сколько,сколько,NUM,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2474.702#2474.943
688,угодно,угодно,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2474.943#2475.184
689,делать,делать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2475.184#2475.425
690,вид,вид,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2475.425#2475.666
691,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2475.666#2475.907
692,но,но,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2475.907#2476.148
693,тем,то,PRON,_,Case=Ins|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2476.148#2476.389
694,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2476.389#2476.63
695,менее,менее,ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2476.63#2476.88
696,так,так,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2477.18#2477.434
697,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2477.434#2477.688
698,значит,значит,"PART
",_,"_
",_,_,_,@vvp1934m-words#@vvp1934m#2477.688#2477.942
699,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2477.942#2478.196
700,ну,ну,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2478.196#2478.45
701,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2478.45#2478.704
702,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2478.704#2478.958
703,это,это,PRON,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2478.958#2479.212
704,расцениваете,расценивать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2479.212#2479.466
705,как,как,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2479.466#2479.72
706,провал,провал,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2479.72#2479.98
707,и,и,"CCONJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2480.09#2480.34
708,это,это,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2480.34#2480.59
709,ваше,ваш,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2480.59#2480.84
710,право,право,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2480.84#2481.09
711,вот,вот,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2481.21#2481.42
712,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2481.42#2481.63
713,что,что,PRON,_,Case=Nom,_,_,_,@vvp1934m-words#@vvp1934m#2481.63#2481.84
714,важно,важный,ADJ,_,Degree=Pos|Gender=Neut|Number=Sing|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2481.84#2482.05
715,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2483.78#2484.14
716,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2490.74#2490.99
717,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2493.86#2494.07
718,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2496.0#2496.4
719,правда,правда,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2497.55#2498.08
720,да,да,"INTJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2506.34#2506.75
721,#цокает#,#цокает#,X,_,,_,_,_,@vvp1934m-words#@vvp1934m#2521.8#2522.23
722,это,это,PART,_,"_
",_,_,_,@vvp1934m-words#@vvp1934m#2527.88#2528.155
723,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2528.155#2528.43
724,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2528.43#2528.705
725,так,так,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2528.705#2528.98
726,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2528.98#2529.255
727,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2529.255#2529.53
728,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2529.53#2529.805
729,так,так,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2529.805#2530.08
730,значит,значит,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2530.14#2530.482
731,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2530.482#2530.824
732,Германия,Германия,PROPN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2530.824#2531.166
733,меня,я,PRON,_,Case=Acc|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2531.166#2531.508
734,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2531.508#2531.85
735,во-первых,во-первых,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2531.85#2532.192
736,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2532.192#2532.534
737,коснулась,коснуться,VERB,_,Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@vvp1934m-words#@vvp1934m#2532.534#2532.876
738,непосредственно,непосредственно,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2532.876#2533.218
739,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2533.218#2533.56
740,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2533.56#2533.902
741,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2533.902#2534.244
742,расстреляли,расстрелять,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2534.244#2534.586
743,моего,мой,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2534.586#2534.928
744,деда,дед,NOUN,_,Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2534.928#2535.27
745,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2535.27#2535.612
746,немцы,немец,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2535.612#2535.954
747,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2535.954#2536.296
748,за,за,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2536.296#2536.638
749,то,то,PRON,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2536.638#2536.98
750,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2536.98#2537.322
751,что,что,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2537.322#2537.664
752,фамилия,фамилия,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2537.664#2538.006
753,его,его,DET,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2538.006#2538.348
754,Познер,Познер,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2538.348#2538.69
755,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2539.25#2539.597
756,ближайший,близкий,ADJ,_,Case=Nom|Degree=Sup|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2539.597#2539.944
757,друг,друг,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2539.944#2540.291
758,моего,мой,DET,_,Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2540.291#2540.638
759,отца,отец,NOUN,_,Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2540.638#2540.985
760,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2540.985#2541.332
761,кончил,кончить,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2541.332#2541.679
762,в,в,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2541.679#2542.026
763,газовой,газовый,ADJ,_,Case=Loc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2542.026#2542.373
764,камере,камера,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2542.373#2542.72
765,эмм,эм,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2543.56#2544.01
766,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2544.01#2544.46
767,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2544.46#2544.91
768,там,там,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2544.91#2545.36
769,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2545.36#2545.81
770,это,это,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2545.81#2546.26
771,была,быть,AUX,_,Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2546.26#2546.71
772,преднамеренная,преднамеренный,ADJ,_,Case=Num|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2546.71#2547.16
773,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2547.84#2548.27
774,это,это,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2548.27#2548.7
775,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2548.7#2549.13
776,преднамеренное,преднамеренный,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2549.13#2549.56
777,желание,желание,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2549.56#2549.99
778,уничтожить,уничтожить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2549.99#2550.42
779,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2550.42#2550.85
780,это,это,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2550.85#2551.28
781,была,быть,AUX,_,Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2551.28#2551.71
782,задача,задача,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2551.71#2552.14
783,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2552.14#2552.57
784,уничтожить,уничтожить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2552.57#2553.0
785,всех,весь,DET,_,Case=Acc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2553.0#2553.43
786,евреев,еврей,NOUN,_,Case=Acc|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2553.43#2553.86
787,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2554.37#2554.781
788,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2554.781#2555.192
789,прямо,прямо,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2555.192#2555.603
790,так,так,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2555.603#2556.014
791,поставлено,поставить,VERB,_,Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass,_,_,_,@vvp1934m-words#@vvp1934m#2556.014#2556.425
792,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2556.425#2556.836
793,окончательное,окончательный,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2556.836#2557.247
794,решение,решение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2557.247#2557.658
795,еврейского,еврейский,ADJ,_,Case=Gen|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2557.658#2558.069
796,вопроса,вопрос,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2558.069#2558.48
797,ну,ну,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2558.71#2559.059
798,а,а,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2559.059#2559.408
799,заодно,заодно,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2559.408#2559.757
800,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2559.757#2560.106
801,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2560.106#2560.455
802,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2560.455#2560.804
803,более,более,ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2560.804#2561.153
804,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2561.153#2561.502
805,второстепенные,второстепенный,ADJ,_,Case=Nom|Degree=Pos|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2561.502#2561.851
806,нации,нация,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2561.851#2562.2
807,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2562.2#2562.549
808,как,как,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2562.549#2562.898
809,то,тот,PRON,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2562.898#2563.247
810,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2563.247#2563.596
811,славяне,славянин,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2563.596#2563.945
812,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2563.945#2564.294
813,которых,который,PRON,_,Case=Gen|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2564.294#2564.643
814,надо,надо,"PRED
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2564.643#2564.992
815,использовать,использовать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2564.992#2565.341
816,как,как,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2565.341#2565.69
817,рабочую,рабочий,ADJ,_,Case=Acc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2565.69#2566.039
818,силу,сила,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2566.039#2566.388
819,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2566.388#2566.737
820,пока,пока,"SCONJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2566.737#2567.086
821,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vvp1934m-words#@vvp1934m#2567.086#2567.435
822,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2567.435#2567.784
823,сдохли,сдохнуть,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2567.784#2568.133
824,от,от,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2568.133#2568.482
825,голода,голод,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2568.482#2568.831
826,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2568.831#2569.18
827,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2569.18#2569.529
828,тогда,тогда,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2569.529#2569.878
829,можно,можно,PRED,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2569.878#2570.227
830,других,другой,NUM,_,"Case=Acc|Number=Plur
",_,_,_,@vvp1934m-words#@vvp1934m#2570.227#2570.59
831,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2571.65#2571.974
832,тот,тот,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2571.974#2572.298
833,ужас,ужас,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2572.298#2572.622
834,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2572.622#2572.946
835,который,который,PRON,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2572.946#2573.27
836,творился,твориться,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@vvp1934m-words#@vvp1934m#2573.27#2573.594
837,в,в,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2573.594#2573.918
838,советском,Советский,PROPN,_,Case=Loc|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2573.918#2574.242
839,союзе,Союз,PROPN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2574.242#2574.57
840,ужас,ужас,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2574.9#2575.43
841,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2576.23#2576.656
842,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2576.656#2577.082
843,имел,иметь,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2577.082#2577.508
844,другое,другой,ADJ,_,Case=Acc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2577.508#2577.934
845,направление,направление,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2577.934#2578.36
846,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2579.73#2580.033
847,от,от,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2580.033#2580.336
848,этого,это,PRON,_,Case=Gen|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2580.336#2580.639
849,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2580.639#2580.942
850,легче,легко,ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2580.942#2581.245
851,тем,тот,DET,_,Case=Ins|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2581.245#2581.548
852,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2581.548#2581.851
853,которые,который,PRON,_,Case=Nom|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2581.851#2582.154
854,погибли,погибнуть,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2582.154#2582.457
855,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2582.457#2582.76
856,но,но,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2582.76#2583.063
857,мое,мой,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2583.063#2583.366
858,отношение,отношение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2583.366#2583.669
859,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2583.669#2583.972
860,этому,этот,DET,_,Case=Dat|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2583.972#2584.275
861,другое,другой,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2584.275#2584.59
862,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2585.63#2586.068
863,кроме,кроме,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2586.068#2586.506
864,того,то,PRON,_,Case=Gen|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2586.506#2586.944
865,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2586.944#2587.382
866,здесь,здесь,ADV,_,"_
",_,_,_,@vvp1934m-words#@vvp1934m#2587.382#2587.82
867,все-таки,все-таки,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2587.82#2588.258
868,был,быть,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2588.258#2588.696
869,двадцатый,двадцатый,"NUM
",_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2588.696#2589.134
870,съезд,съезд,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2589.134#2589.58
871,все-таки,все-таки,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2590.42#2590.94
872,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2590.94#2591.46
873,выступление,выступление,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2591.46#2591.98
874,Хрущева,Хрущев,PROPN,_,Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2591.98#2592.5
875,аэ,ааа,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2593.25#2593.622
876,все-таки,все-таки,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2593.622#2593.994
877,очень,очень,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2593.994#2594.366
878,многих,многий,NUM,_,"Case=Acc|Number=Plur
",_,_,_,@vvp1934m-words#@vvp1934m#2594.366#2594.738
879,вернули,вернуть,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2594.738#2595.11
880,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2595.11#2595.482
881,которые,который,PRON,_,Case=Nom|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2595.482#2595.854
882,б...,б...,"X
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2595.854#2596.226
883,были,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2596.226#2596.598
884,еще,еще,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2596.598#2596.97
885,живы,живой,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2596.97#2597.35
886,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2598.32#2598.615
887,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2598.615#2598.91
888,поэтому,поэтому,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2598.91#2599.205
889,мое,мой,DET,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2599.205#2599.5
890,отношение,отношение,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2599.5#2599.795
891,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2599.795#2600.09
892,тому,то,PRON,_,Case=Dat|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2600.09#2600.385
893,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2600.385#2600.68
894,что,что,PRON,_,Case=Nom,_,_,_,@vvp1934m-words#@vvp1934m#2600.68#2600.975
